episode,reward,success,avg_damping_ratio,avg_oscillation_freq,freq_deviation,voltage_deviation,actor_loss,critic_loss,action_magnitude
37,-118.48858580330571,0,0.1262303059171262,4.854831842972899,0.0014975424855947495,0.06249300763010979,-0.599191676825285,5.194564871490002,0.9881833295497012
38,-119.10804687562309,0,0.11904822221208515,4.843806664649197,0.0013594916090369225,0.06285769492387772,-0.5874264485695783,4.99588778527344,0.9846755418740482
39,-119.0013003242635,0,0.12018497287148874,4.846149230586254,0.0013568006688728929,0.06322676688432693,-0.4069540719775593,5.687584149486878,0.9848033505387669
40,-118.48104863747622,0,0.12823216351414163,4.854561871519914,0.0014945846050977707,0.06301985681056976,-0.37544322200119495,6.092793822288513,0.9894865499630319
41,-120.36787509892602,0,0.12774951836454687,4.787811224229873,0.0015409132465720177,0.129383385181427,-0.680475378409028,5.902661241590977,0.9895953828525508
42,-119.5926970030896,0,0.12096614371924633,4.8457234434248635,0.0015318924561142921,0.06369587779045105,-0.5078821564093232,6.3305669743567705,0.989049559400376
43,-119.15773802263016,0,0.12576048565172063,4.852144560734461,0.0013667511520907283,0.06336095929145813,-0.4680573186453651,6.390338855631211,0.9854089515023706
44,-118.28571156799428,0,0.12281650486783528,4.848779547881076,0.001475566066801548,0.06339660286903381,-0.633138757199049,5.6709741447120905,0.9889471638710174
45,-118.17129053542646,0,0.12186056993037192,4.781044593929057,0.00145729910582304,0.05952727794647217,-0.6423799032345414,6.277124935761094,0.9884214834889415
46,-105.85135511731431,0,0.13875369117101824,4.87246297012805,0.0039386749267578125,0.09719806164503098,-0.6724780301253,5.276418690880139,0.9863148003930474
47,-120.12383904366018,0,0.12265606112905006,4.800804364000424,0.00153321772813797,0.06499620527029037,-0.5858383290469646,5.872527938336134,0.9898306923017823
48,-80.0,0,0.057029970299399074,4.791115532170277,0.001368507742881775,0.2536705732345581,0.0,4.853831470012665,0.9862567533855793
49,-120.9879144978819,0,0.12442939391985963,4.788049944814558,0.001401989720761776,0.06451285630464554,-0.5922336937750087,6.543121066163568,0.9894499879963464
50,-119.72860011829968,0,0.12620600836694817,4.855104679239343,0.0013707061298191547,0.06342751532793045,-0.6301077148493599,5.905671610551722,0.9899454701485247
51,-117.57920955201331,0,0.12746894923856886,4.854198431299856,0.0014213351532816887,0.06398231536149979,-0.7015700787305832,5.871369183063507,0.9908788747828104
52,-120.049582803209,0,0.11933818101113139,4.795661239479319,0.0014016225468367338,0.05943797528743744,-0.49194975810892444,5.623031057855663,0.9897619153592693
53,-116.78543346467188,0,0.12221588427430558,4.79958879000253,0.001552040339447558,0.06341273337602615,-0.351029372215271,5.81176086862882,0.9920923258308666
54,-80.0,0,0.4454819313228551,3.3612694994552883,0.00014378130435943604,0.0256651584059,-0.24136200547218323,6.5596548318862915,0.9929175283344479
55,-118.40302550956382,0,0.12665679359188473,4.854020681709542,0.0014802897348999977,0.06307879090309143,-0.2957598753273487,6.804826630279422,0.9915728104897161
56,-116.8625099431969,0,0.12722008151529976,4.851948913309832,0.0015698234783485532,0.06334469467401505,-0.21765278776486716,6.009499541918436,0.9910781615012251
57,-118.70913659922225,0,0.12758903683700945,4.851365756385483,0.0016563842073082924,0.18125498294830322,0.012199558317661285,5.515151739120483,0.9915725916150224
58,-116.62538884647566,0,0.12966004411057572,4.785120221983319,0.0015518675791099668,0.06346368044614792,0.05189282993475596,5.269194203615188,0.992166554302281
59,-120.39759405293805,0,0.13135046083419644,4.810774706598982,0.0013927062973380089,0.06127527356147766,-0.15128521971842823,5.110060982844409,0.9940545633474623
60,-116.65661518447922,0,0.12859392446721932,4.857144027217779,0.0015543221961706877,0.06377895176410675,0.25512875268856683,4.950410399834315,0.9913618049228632
61,-120.50379009129452,0,0.12497998492477765,4.85207584838085,0.0015476923435926437,0.06596867740154266,0.10006730817258358,5.373119041323662,0.9927045340490032
62,-116.5126976568224,0,0.12605655474240515,4.806411006021892,0.0015235930914059281,0.04928167536854744,0.2940558910369873,4.781488366921743,0.9931418350053698
63,-116.77667060317714,0,0.13108707378881865,4.858584755422386,0.0015611936105415225,0.06327864527702332,0.3411837100982666,4.594826413194339,0.9928135597306821
64,-118.9224132932758,0,0.12703413195905186,4.853361947894031,0.0014943592250347137,0.06354886293411255,0.5197738073766232,4.867014670744538,0.9926295723929914
65,-80.0,0,0.06682629395903428,4.8364504405516575,0.0007945448160171509,0.19215275347232819,0.0,5.8054816126823425,0.9934458133309555
66,-118.70564051069786,0,0.12274556702925007,4.846405445727674,0.0014728978276252747,0.0636414885520935,0.5761723052710295,4.7107743406668305,0.9931511208383038
67,-80.0,0,0.44548256249702406,3.3612692574458034,4.424154758453369e-05,0.04208068177103996,2.0969743728637695,9.358850479125977,0.9957441924659368
68,-122.19624497797798,0,0.13121964514681678,4.861011916440556,0.0014135740930214524,0.06829990446567535,0.7915974609992084,5.12391780842753,0.9927165936273344
69,-117.97874384146084,0,0.12603629708777564,4.8080773635612095,0.001437528058886528,0.0632704645395279,0.8793848529458046,4.872650573961437,0.9943925057613315
70,-118.22651002518779,0,0.12799595571268435,4.855141695241624,0.0014557074755430222,0.06295325607061386,1.0746607668697834,4.726503897458315,0.9945158281068781
71,-117.78409870937978,0,0.1313286363751659,4.8584721888018,0.001431632786989212,0.06360121816396713,1.3119501322507858,4.660694124177098,0.9936230419439464
72,-117.844769973641,0,0.1288999499231355,4.855565354707723,0.0014338865876197815,0.0632546991109848,1.3045300170779228,4.971815990284085,0.993099528882723
73,-117.62479994455273,0,0.12797834075090478,4.8092238194005175,0.001422288827598095,0.0641581192612648,1.5261921137571335,4.4236930795013905,0.9916990205770124
74,-118.61754675991122,0,0.12858082910458665,4.857324093920242,0.0014845877885818481,0.06348051130771637,1.470823347568512,4.637727607041597,0.9860704083074052
75,-118.5145489480815,0,0.13349437629292782,4.863712282808592,0.0013602008111774921,0.06278426200151443,1.8813653272740982,4.3187458304797905,0.9662794662522274
76,-119.23020786296607,0,0.13585410317456714,4.826034999382858,0.0011607675114646554,0.059623487293720245,1.7240609620746814,4.819278106877678,0.9183876838538655
77,-80.0,0,0.44548231779502545,3.361269351271383,8.700788021087646e-05,0.034884851425886154,5.044382095336914,4.309775084257126,0.8962249398065336
78,-123.74523887446861,0,0.130966136451361,4.8647414178434865,0.0009574980940669775,0.05978258699178696,1.8714212127353833,4.942705895589746,0.9048778256361242
79,-80.0,0,0.4454833214527352,3.3612689664399165,5.695223808288574e-05,0.04469362646341324,4.171991348266602,2.888423204421997,0.9334836681168203
80,-80.0,0,0.4454823187477027,3.3612693509060976,8.894503116607666e-05,0.03488278016448021,0.0,3.933294326066971,0.9337861306539234
81,-47.39535091034688,1,0.13074808755770465,4.827422648384852,0.0005599728901870549,0.04848784953355789,2.2269403423581804,5.387925211872373,0.953585410511539
82,-38.921674437094936,1,0.13104692273409,4.834120180406972,0.000338919460773468,0.04674072936177254,1.9783678906304496,4.932547053588288,0.909249336096172
83,-33.14234937332856,1,0.127708439736903,4.764488382966766,0.00017490291793365031,0.04180798679590225,1.6294267560754503,4.445098953587668,0.9309283138625093
84,-32.62496452792526,1,0.1231369269597783,4.624860184047011,0.00016193676856346428,0.04384378343820572,1.963244616985321,4.8085447156003545,0.9428746586653638
85,-33.32178355417014,1,0.13610292147018394,4.723722534410792,0.00020967105228919536,0.04111320525407791,1.6801622339657374,4.7509631759354045,0.9138589409935038
86,-42.9232359115308,1,0.13049148489606563,4.827187923422636,0.00047997277579270303,0.03964025899767876,1.6576459152357919,4.807969519070217,0.9799703776833114
87,-44.64787158829604,1,0.1279679229630384,4.846449871892243,0.0005010472959838808,0.04186086729168892,1.6295909966741289,4.571351973606007,0.9941581244315015
88,-47.715258176620246,1,0.12717092986328746,4.849192103836815,0.0006258716457523406,0.042424775660037994,1.539199241570064,4.636395242065191,0.9945342720750752
89,-48.345242560300264,1,0.13532798453237302,4.865495311473852,0.0007150875753723085,0.041964221745729446,1.4322145581245422,4.4292524840150564,0.97760438557448
90,-120.97587543423734,0,0.12449546072191656,4.8572216329518065,0.0010264292359352112,0.05564000457525253,1.3450526161627336,4.484639263288542,0.9159640510140044
91,-53.3767836791721,1,0.13078968495846202,4.861827098138592,0.0010549792787060142,0.041880253702402115,1.0313152053526469,4.487401907465288,0.9012240103395804
92,-80.0,0,0.08592142257134008,2.9021414833409542,0.000454634428024292,0.19347412884235382,1.8150113821029663,5.875553786754608,0.9011692391079738
93,-55.18721426702062,1,0.13589386285339003,4.869009695068933,0.0010969160357490182,0.04226907342672348,0.8246781613145556,4.505070426102195,0.922227871654243
94,-61.35537145429018,1,0.1552119103497558,4.891074034860684,0.0012958778534084558,0.043098870664834976,1.0422336416585105,4.166784983660493,0.956140331566637
95,-50.63532349639334,1,0.15079571764672833,4.857294137869139,0.0008453513728454709,0.04121765121817589,1.2070999145507812,5.174039729471717,0.9467652678162742
96,-45.81507821707972,1,0.13066927645034182,4.801654018079377,0.0005617035203613341,0.04285291209816933,0.9859821328095028,3.926802952906915,0.9851418267500109
97,-103.24353698804504,1,0.1553713695197864,4.885980885677674,0.0028374146204441786,0.03306302800774574,0.9191670971257346,4.707044627783554,0.9949660370689772
98,-44.87017130246208,1,0.13663468866675837,4.835286571583405,0.0005013117915950716,0.04389875382184982,0.982979668038232,4.3404751265687604,0.9951319906842014
99,-46.30306166414181,1,0.1362437789485241,4.795093545447507,0.0005658487207256258,0.04457879438996315,0.9418433681130409,4.192141733531441,0.9932392060607117
